,ScenarioID,CountryID,Year,PSmall,PMedium,PLarge,CSmall,CMedium,CLarge,TPanel,TMedium,THeavy,TCarDerived,TPickup,TDrop,TBox,TOther
73,1,9,2085,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
74,1,9,2086,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
75,1,9,2087,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
76,1,9,2088,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
77,1,9,2089,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
78,1,9,2090,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
79,1,9,2091,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
80,1,9,2092,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
81,1,9,2093,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
82,1,9,2094,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
83,1,9,2095,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
84,1,9,2096,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
85,1,9,2097,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
86,1,9,2098,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
87,1,9,2099,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
88,1,9,2100,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
