,GEO_CODE,Work mainly at or from home,Underground; metro; light rail; tram,Train,Bus; minibus or coach,Taxi,Motorcycle; scooter or moped,Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work
15302,E01016779,0,0,0,0,0,0,0,0,0,0,0
15303,E01016780,82,2,55,31,8,11,625,62,27,46,5
15304,E01016781,78,2,53,30,7,11,599,59,26,44,5
15305,E01016730,0,0,0,0,0,0,0,0,0,0,0
15306,E01016786,86,2,17,40,5,12,688,76,42,63,4
15307,E01016788,95,2,19,45,5,13,762,85,46,69,4
15308,E01016789,80,1,16,38,4,11,641,71,39,58,4
15309,E01016790,82,1,17,39,4,11,658,73,40,60,4
15310,E01016787,65,0,13,27,3,7,482,52,27,61,4
15311,E01016791,61,0,12,25,2,6,451,49,26,57,3
15312,E01016792,54,0,11,22,2,6,404,44,23,51,3
15313,E01016793,67,0,13,27,3,7,496,53,28,62,4
15314,E01016794,61,0,12,25,2,6,453,49,26,57,3
15315,E01016795,58,0,11,24,2,6,433,47,25,54,3
15316,E01016796,119,0,26,21,1,7,676,41,17,75,3
15317,E01016797,124,0,27,21,1,7,701,43,18,77,3
15318,E01016798,156,0,34,27,1,9,885,54,23,98,4
15319,E01016799,130,0,29,23,1,8,739,45,19,81,3
15320,E01016803,339,0,67,21,6,19,1389,87,27,70,4
15321,E01016804,62,1,24,52,9,9,489,80,25,40,3
15322,E01016805,58,0,22,49,9,9,458,75,24,37,3
15323,E01016806,64,1,25,53,10,10,505,83,26,41,3
15324,E01016807,63,1,24,53,9,9,496,81,26,40,3
15325,E01016808,57,0,22,48,8,8,449,74,23,36,3
15326,E01016809,58,0,22,49,9,9,461,76,24,37,3
15327,E01016811,121,1,52,80,10,11,863,124,45,107,3
15328,E01016812,126,1,54,83,10,11,902,130,47,112,4
15329,E01016814,134,1,57,88,11,12,953,137,50,118,4
15330,E01016817,130,1,56,86,11,12,930,134,49,116,4
15331,E01016818,132,1,56,87,11,12,939,135,49,117,4
15332,E01016782,0,0,0,0,0,0,0,0,0,0,0
15333,E01016783,90,2,44,36,7,9,752,62,26,43,4
15334,E01016785,0,0,0,0,0,0,0,0,0,0,0
15335,E01016820,94,2,46,38,7,9,789,65,27,46,4
15336,E01016821,80,2,39,32,6,8,671,55,23,39,4
15337,E01016822,91,2,44,36,7,9,760,63,26,44,4
15338,E01016823,93,2,45,37,7,9,779,64,27,45,4
15339,E01016824,93,2,46,37,7,9,780,64,27,45,4
15340,E01016825,88,2,43,35,6,9,731,60,25,42,4
15341,E01016829,59,2,31,44,8,10,502,71,18,36,2
15342,E01016830,48,1,26,36,7,8,412,58,15,30,2
15343,E01016831,61,2,33,46,8,10,524,74,19,37,2
15344,E01016832,53,1,28,40,7,9,450,63,16,32,2
15345,E01016833,51,1,27,38,7,8,435,61,16,31,2
15346,E01016834,62,2,33,47,8,10,526,74,19,38,2
15347,E01016835,55,2,25,51,10,11,438,70,32,67,2
15348,E01016836,56,2,25,52,10,11,450,72,33,69,2
15349,E01016837,59,2,26,55,10,12,471,76,34,72,2
15350,E01016838,55,2,25,52,10,11,445,71,33,68,2
15351,E01016839,64,2,29,60,11,13,510,82,37,78,3
15352,E01016840,54,2,24,50,9,11,430,69,31,66,2
15353,E01016841,53,2,24,50,9,10,426,68,31,65,2
15354,E01016784,31,1,10,43,9,6,267,61,20,58,2
15355,E01016842,33,2,11,44,10,6,276,63,21,60,2
15356,E01016843,29,1,10,40,9,6,249,57,19,54,2
15357,E01016844,33,2,11,46,10,7,284,65,21,62,2
15358,E01016845,32,2,11,44,10,6,276,63,21,60,2
15359,E01016846,33,2,11,45,10,7,279,64,21,61,2
15360,E01016847,30,1,10,41,9,6,254,58,19,56,2
15361,E01016848,30,1,10,41,9,6,256,59,19,56,2
15362,E01016851,66,3,87,83,3,4,236,22,30,188,4
15363,E01016852,64,3,84,80,3,3,229,22,29,182,4
15364,E01016853,65,3,86,82,3,4,234,22,30,187,4
15365,E01016854,67,3,88,84,3,4,239,23,30,190,4
15366,E01016856,56,2,74,70,2,3,201,19,25,160,3
15367,E01016859,57,2,75,72,2,3,205,19,26,164,3
15368,E01016849,63,3,83,79,3,3,225,21,28,180,4
15369,E01016850,63,3,83,79,3,3,225,21,29,180,4
15370,E01016870,101,1,150,125,5,6,407,39,32,215,6
15371,E01016871,104,2,156,129,6,6,422,41,33,223,6
15372,E01016874,102,1,152,126,5,6,411,40,32,218,6
15373,E01016875,106,2,158,131,6,6,427,41,34,226,6
15374,E01016876,102,1,152,126,5,6,413,40,32,218,6
15375,E01016877,103,2,154,128,6,6,418,40,33,221,6
15376,E01016923,111,2,44,160,8,14,745,81,20,88,6
15377,E01016924,116,2,46,167,8,15,776,85,21,92,6
15378,E01016928,109,2,44,157,8,14,730,80,20,86,6
15379,E01016929,115,2,46,166,8,15,774,85,21,92,6
15380,E01016931,111,2,45,161,8,14,747,82,20,89,6
15381,E01016951,89,3,135,77,3,4,199,25,27,301,6
15382,E01016952,67,2,101,57,2,3,149,19,20,225,5
15383,E01016953,88,3,134,76,3,4,198,25,27,299,6
15384,E01016954,91,3,139,79,3,4,205,25,28,309,6
15385,E01016955,90,3,136,77,3,4,201,25,28,303,6
15386,E01016950,89,3,136,77,3,4,200,25,27,302,6
15387,E01016981,76,0,41,42,4,4,318,27,10,45,1
15388,E01016982,65,0,35,36,3,3,271,23,9,39,1
15389,E01028410,60,0,32,33,3,3,250,22,8,36,1
15390,E01028749,110,0,59,60,6,5,458,40,14,65,1
15391,E01016983,68,0,37,38,3,3,286,25,9,41,1
15392,E01016984,74,0,40,41,4,4,310,27,10,44,1
15393,E01016985,78,0,42,43,4,4,325,28,10,47,1
15394,E01016878,82,0,44,45,4,4,341,29,11,49,1
15395,E01016992,72,1,49,84,5,6,317,27,17,72,5
15396,E01016993,62,1,42,73,5,5,274,23,15,62,4
15397,E01016994,67,1,46,79,5,6,298,25,16,68,4
15398,E01016995,73,1,49,85,6,6,323,27,17,73,5
15399,E01016996,74,1,50,87,6,6,329,28,18,75,5
15400,E01016997,71,1,48,84,5,6,316,27,17,72,5
15401,E01017007,62,0,12,99,3,7,405,49,5,34,3
15402,E01017008,66,0,13,106,3,7,434,53,6,36,3
15403,E01017009,63,0,13,100,3,7,412,50,5,35,3
15404,E01017010,74,0,15,119,3,8,488,59,6,41,4
15405,E01017011,61,0,12,97,3,6,399,49,5,34,3
15406,E01017012,72,0,14,115,3,8,472,57,6,40,4
15407,E01017031,38,0,16,57,12,4,172,34,47,236,9
15408,E01017032,39,0,16,59,12,4,178,35,48,243,10
15409,E01017033,0,0,0,0,0,0,0,0,0,0,0
15410,E01017034,57,1,24,88,18,6,262,52,71,359,14
15411,E01017035,33,0,14,51,11,4,153,30,41,209,8
15412,E01017037,40,0,17,60,13,4,181,36,49,248,10
15413,E01017038,41,0,17,62,13,4,187,37,51,256,10
15414,E01017039,38,0,16,58,12,4,173,35,47,237,9
15415,E01017040,36,0,15,55,11,4,164,33,45,225,9
15416,E01017013,46,0,8,56,7,11,398,47,52,79,2
15417,E01017014,50,0,9,60,8,12,430,50,56,85,2
15418,E01017016,46,0,8,55,7,11,395,46,51,78,2
15419,E01017041,41,0,7,50,6,10,358,42,47,71,2
15420,E01017042,41,0,7,50,6,10,354,41,46,70,2
15421,E01017043,41,0,7,50,6,10,359,42,47,71,2
15422,E01017046,56,0,10,68,9,13,489,57,64,96,3
15423,E01017047,49,0,8,60,8,11,427,50,55,84,2
15424,E01017048,47,0,8,57,7,11,405,47,53,80,2
15425,E01017049,47,0,8,57,7,11,408,48,53,81,2
15426,E01017051,57,0,23,68,9,11,468,69,44,127,7
15427,E01017052,52,0,21,62,9,10,427,63,40,116,6
15428,E01017054,53,0,21,63,9,10,435,64,41,118,6
15429,E01017055,57,0,23,68,9,11,468,69,44,127,7
15430,E01017056,50,0,20,59,8,9,408,60,38,111,6
15431,E01017057,55,0,22,66,9,10,450,67,42,123,7
15432,E01017058,57,0,23,67,9,11,462,68,43,126,7
15433,E01017059,62,1,15,33,3,10,466,40,33,51,2
15434,E01017060,60,1,15,32,2,9,452,39,32,50,2
15435,E01017061,66,1,16,35,3,10,494,42,35,55,2
15436,E01017062,65,1,16,34,3,10,485,42,34,54,2
15437,E01017063,66,1,16,35,3,10,492,42,35,54,2
15438,E01017064,63,1,15,33,3,10,470,40,33,52,2
15439,E01017065,0,0,0,0,0,0,0,0,0,0,0
15440,E01017066,64,1,16,34,3,10,483,41,34,53,2
15441,E01017050,61,1,15,32,3,9,455,39,32,50,2
15442,E01017075,44,0,20,61,12,11,338,50,59,116,4
15443,E01017076,49,0,23,69,13,13,379,56,66,130,5
15444,E01017077,45,0,21,63,12,12,348,51,60,119,4
15445,E01017078,47,0,21,65,12,12,357,53,62,122,4
15446,E01017079,45,0,20,62,12,11,344,51,60,118,4
15447,E01017080,50,0,23,69,13,13,381,56,66,131,5
15448,E01017081,48,0,22,67,13,12,367,54,64,126,5
15449,E01017082,49,0,22,68,13,12,372,55,65,128,5
15450,E01017083,49,0,23,69,13,13,379,56,66,130,5
15451,E01017105,38,0,8,63,7,8,326,40,41,55,3
15452,E01017107,39,0,8,65,7,8,335,41,42,56,3
15453,E01017084,39,0,8,65,7,8,334,41,42,56,3
15454,E01017085,37,0,8,61,7,8,316,39,39,53,3
15455,E01017086,36,0,7,59,7,7,305,38,38,51,3
15456,E01017087,39,0,8,65,7,8,335,41,42,56,3
15457,E01017088,43,0,9,72,8,9,371,46,46,62,3
15458,E01017089,36,0,7,59,7,7,305,38,38,51,3
15459,E01017090,39,0,8,65,7,8,332,41,41,56,3
15460,E01017091,38,0,8,64,7,8,328,40,41,55,3
15461,E01017092,38,0,8,63,7,8,324,40,40,54,3
15462,E01017102,19,0,5,35,6,5,158,24,27,58,2
15463,E01017103,17,0,5,32,6,5,143,22,24,52,2
15464,E01017104,19,0,5,34,6,5,155,24,26,56,2
15465,E01017106,19,0,5,34,6,5,154,24,26,56,2
15466,E01017108,19,0,5,35,6,5,157,24,27,57,2
15467,E01017109,18,0,5,32,6,5,146,22,25,53,2
15468,E01017110,18,0,5,33,6,5,147,23,25,53,2
15469,E01017111,18,0,5,32,6,5,145,22,25,53,2
15470,E01026835,19,0,5,35,6,5,158,24,27,58,2
15471,E01026836,19,0,5,35,6,5,159,24,27,58,2
15472,E01026837,19,0,5,34,6,5,156,24,27,57,2
15473,E01026838,19,0,5,35,6,5,157,24,27,57,2
15474,E01026839,19,0,5,34,6,5,156,24,27,57,2
15475,E01026622,19,0,5,34,6,5,153,23,26,56,2
15476,E01026625,18,0,5,32,6,5,146,22,25,53,2
15477,E01026626,17,0,4,31,6,4,140,21,24,51,2
15478,E01017036,18,0,5,33,6,5,151,23,26,55,2
15479,E01017044,19,0,5,34,6,5,154,24,26,56,2
15480,E01017045,16,0,4,29,5,4,131,20,22,48,2
15481,W01001377,19,0,5,34,6,5,152,23,26,55,2
15482,W01001378,19,0,5,35,6,5,157,24,27,57,2
15483,W01001379,19,0,5,34,6,5,152,23,26,55,2
15484,E01017053,33,0,8,71,7,8,294,50,21,46,4
15485,E01017112,41,0,10,88,8,10,363,62,26,57,5
15486,E01017113,35,0,9,74,7,9,306,53,22,48,4
15487,E01017114,33,0,8,70,7,8,289,50,21,46,4
15488,E01017115,33,0,8,70,7,8,289,50,21,46,4
15489,E01017116,38,0,9,81,8,10,334,57,24,53,4
15490,E01017117,36,0,9,77,7,9,318,55,23,50,4
15491,E01017118,39,0,9,82,8,10,341,59,24,54,5
15492,E01017119,41,0,10,87,8,10,359,62,26,57,5
15493,E01017120,36,0,9,76,7,9,314,54,23,50,4
15494,E01020029,102,2,56,89,19,10,552,67,92,307,16
15495,E01020030,101,2,56,89,19,10,550,66,91,305,16
15496,E01020031,99,2,55,86,19,9,535,65,89,297,15
15497,E01020032,95,2,53,84,18,9,517,62,86,287,15
15498,E01017153,34,2,23,40,3,3,196,23,20,192,5
15499,E01017154,36,2,25,43,3,4,208,25,21,204,5
15500,E01017156,37,2,25,44,3,4,211,25,21,207,5
15501,E01017136,30,2,21,36,2,3,173,20,17,170,4
15502,E01017137,28,2,19,33,2,3,160,19,16,157,4
15503,E01017138,28,2,19,33,2,3,161,19,16,158,4
15504,E01017139,42,3,29,49,3,4,239,28,24,235,6
15505,E01017140,29,2,20,34,2,3,164,19,16,161,4
15506,E01017141,0,0,0,0,0,0,0,0,0,0,0
15507,E01017142,44,3,30,52,4,4,254,30,25,249,6
15508,E01017143,0,0,0,0,0,0,0,0,0,0,0
15509,E01025987,37,0,8,34,1,6,249,26,19,53,2
15510,E01025988,34,0,7,31,1,5,231,24,18,49,2
15511,E01025989,37,0,8,34,1,6,252,26,19,53,2
15512,E01017144,28,0,6,25,1,4,186,19,14,39,2
15513,E01017145,32,0,7,29,1,5,215,22,16,45,2
15514,E01017146,49,1,11,45,2,7,329,34,25,69,3
15515,E01017147,33,0,7,30,1,5,220,23,17,47,2
15516,E01017148,37,0,8,34,1,6,247,25,19,52,2
15517,E01017149,34,0,7,31,1,5,229,24,17,48,2
15518,E01017150,33,0,7,31,1,5,226,23,17,48,2
15519,E01017266,37,0,8,34,1,6,249,26,19,53,2
15520,E01017270,34,0,7,31,1,5,226,23,17,48,2
15521,E01017271,26,0,6,24,1,4,175,18,13,37,2
15522,E01017272,34,0,7,31,1,5,231,24,18,49,2
15523,E01017162,42,0,4,104,2,15,383,57,18,50,3
15524,E01017163,44,0,5,111,3,16,408,61,20,53,4
15525,E01017164,40,0,4,100,2,14,366,55,18,47,3
15526,E01017165,44,0,5,110,3,15,404,61,20,52,3
15527,E01017166,41,0,4,103,2,14,379,57,18,49,3
15528,E01017167,39,0,4,97,2,14,357,54,17,46,3
15529,E01017168,42,0,4,106,2,15,387,58,19,50,3
15530,E01017224,37,0,4,92,2,13,338,51,16,44,3
15531,E01017174,48,1,12,70,1,12,388,38,25,42,3
15532,E01017175,54,1,13,79,1,14,438,42,28,48,4
15533,E01017176,54,1,13,80,1,14,439,42,28,48,4
15534,E01017177,52,1,13,77,1,13,423,41,27,46,4
15535,E01017178,54,1,13,79,1,14,437,42,28,48,4
15536,E01017179,54,1,13,79,1,14,435,42,28,48,4
15537,E01017201,51,1,12,74,1,13,411,40,27,45,4
15538,E01017264,85,1,21,125,2,22,690,67,45,75,6
15539,E01017265,58,1,14,85,1,15,470,45,30,51,4
15540,E01017151,28,0,5,73,3,11,349,50,17,61,2
15541,E01017180,30,0,6,79,4,12,375,53,18,65,2
15542,E01017181,27,0,5,72,3,11,344,49,17,60,2
15543,E01017182,29,0,5,76,3,11,363,52,18,63,2
15544,E01017183,31,0,6,83,4,12,392,56,19,68,2
15545,E01017184,27,0,5,72,3,10,340,48,17,59,2
15546,E01017185,33,0,6,87,4,13,413,59,20,72,2
15547,E01017186,33,0,6,88,4,13,418,59,20,73,2
15548,E01017187,28,0,5,76,3,11,359,51,17,62,2
15549,E01017188,30,0,6,79,3,12,374,53,18,65,2
15550,E01017241,27,0,5,71,3,10,336,48,16,58,1
15551,E01017189,51,0,32,68,3,8,353,44,44,143,4
15552,E01017191,54,0,34,73,3,8,380,47,47,154,5
15553,E01017192,58,0,36,78,3,9,405,50,51,165,5
15554,E01017193,55,0,34,74,3,8,385,47,48,156,5
15555,E01017194,57,0,36,77,3,9,398,49,50,161,5
15556,E01017195,57,0,35,77,3,9,397,49,50,161,5
15557,E01017197,55,0,35,74,3,8,386,48,48,157,5
15558,E01017213,56,0,35,75,3,8,390,48,49,158,5
15559,E01017216,55,0,35,74,3,8,386,48,48,157,5
15560,E01027096,26,0,7,53,1,7,223,30,23,58,1
15561,E01027097,32,0,8,66,1,9,277,37,29,72,1
15562,E01027098,26,0,7,53,1,7,224,30,23,58,1
15563,E01017253,34,0,9,69,1,9,291,39,30,76,2
15564,E01017207,33,0,9,68,1,9,285,38,30,74,2
15565,E01017208,31,0,8,63,1,9,263,35,27,68,1
15566,E01017209,31,0,8,63,1,9,266,35,28,69,1
15567,E01017210,33,0,9,67,1,9,283,37,29,73,2
15568,E01017211,32,0,8,66,1,9,278,37,29,72,1
15569,E01017212,29,0,8,59,1,8,248,33,26,64,1
15570,E01017214,29,0,8,59,1,8,247,33,26,64,1
15571,E01017215,34,0,9,69,1,9,290,38,30,75,2
15572,E01018780,44,0,11,90,2,12,377,50,39,98,2
15573,E01017171,37,0,8,60,2,8,282,37,17,48,2
15574,E01017172,33,0,7,54,2,7,252,33,15,43,2
15575,E01023954,36,0,7,59,2,8,276,36,17,47,2
15576,E01023955,33,0,7,53,2,7,250,33,15,43,2
15577,E01023956,34,0,7,56,2,7,262,34,16,45,2
15578,E01023957,33,0,7,54,2,7,254,33,16,43,2
15579,E01023958,31,0,7,51,2,7,241,32,15,41,2
15580,E01017217,34,0,7,56,2,7,262,34,16,45,2
15581,E01017218,34,0,7,56,2,7,261,34,16,44,2
15582,E01017219,37,0,8,61,2,8,285,37,17,49,2
15583,E01017221,38,0,8,62,2,8,290,38,18,49,2
15584,E01017222,36,0,7,59,2,8,274,36,17,47,2
15585,E01017223,39,0,8,63,2,8,295,39,18,50,3
15586,E01017225,37,0,8,60,2,8,282,37,17,48,2
15587,E01017267,63,2,32,84,4,10,373,45,60,147,6
15588,E01017268,0,0,0,0,0,0,0,0,0,0,0
15589,E01017269,0,0,0,0,0,0,0,0,0,0,0
15590,E01017226,64,2,33,86,4,10,383,46,61,151,6
15591,E01017228,59,2,31,79,4,9,353,42,56,139,6
15592,E01017229,0,0,0,0,0,0,0,0,0,0,0
15593,E01017230,0,0,0,0,0,0,0,0,0,0,0
15594,E01017231,68,2,35,91,4,11,405,49,65,159,7
15595,E01017232,60,2,31,80,4,10,358,43,57,141,6
15596,E01017233,63,2,33,84,4,10,376,45,60,148,6
15597,E01017234,63,2,32,84,4,10,373,45,60,147,6
15598,E01017236,44,0,5,88,3,15,374,58,29,68,3
15599,E01017237,46,0,5,91,3,15,388,60,30,71,3
15600,E01017238,42,0,5,83,3,14,353,55,28,65,3
15601,E01017239,46,0,5,91,3,15,385,60,30,71,3
15602,E01017240,39,0,4,78,3,13,331,51,26,61,2
15603,E01017242,45,0,5,90,3,15,382,59,30,70,3
15604,E01017243,49,0,6,98,4,16,415,64,33,76,3
15605,E01017244,41,0,5,81,3,14,347,54,27,63,2
15606,E01017245,45,0,5,89,3,15,378,59,30,69,3
15607,E01017169,39,0,8,76,3,12,376,49,18,30,2
15608,E01017170,39,0,8,76,3,12,376,49,18,30,2
15609,E01017255,37,0,7,73,2,12,359,47,17,29,2
15610,E01017256,47,0,9,91,3,15,453,59,22,36,2
15611,E01017257,38,0,7,73,2,12,362,47,17,29,2
15612,E01017258,38,0,7,75,3,12,369,48,18,30,2
15613,E01017259,38,0,7,74,2,12,364,47,17,29,2
15614,E01017260,36,0,7,70,2,11,345,45,16,28,2
15615,E01017261,41,0,8,79,3,13,392,51,19,31,2
15616,E01017262,34,0,7,67,2,11,331,43,16,27,2
15617,E01017220,41,0,8,80,3,13,397,52,19,32,2
15618,E01017263,38,0,11,104,2,10,354,48,22,53,4
15619,E01017273,36,0,10,100,2,10,340,46,22,51,4
15620,E01017274,36,0,10,101,2,10,341,46,22,51,4
15621,E01017275,40,0,11,110,2,11,371,50,24,56,4
15622,E01017276,37,0,10,101,2,10,342,47,22,52,4
15623,E01017277,38,0,11,105,2,11,357,48,23,54,4
15624,E01017278,33,0,10,92,2,9,311,42,20,47,3
15625,E01017279,35,0,10,97,2,10,330,45,21,50,4
15626,E01017280,38,0,11,103,2,10,351,48,22,53,4
15627,E01017281,36,0,10,98,2,10,332,45,21,50,4
15628,E01017282,57,1,8,16,4,20,377,41,29,65,22
15629,E01017283,63,2,8,18,5,21,416,46,31,72,24
15630,E01017284,112,0,9,15,0,9,374,28,18,84,21
15631,E01017285,99,0,9,32,0,12,412,27,27,108,6
15632,E01017286,62,0,7,29,1,18,423,49,17,32,23
15633,E01017287,66,0,8,32,2,20,452,53,18,35,25
15634,E01017288,55,1,13,20,0,9,337,28,14,48,12
15635,E01017289,85,2,21,31,0,13,518,43,21,73,19
15636,E01017290,93,0,3,11,2,12,322,27,14,35,10
15637,E01017291,88,0,3,11,1,11,303,26,13,32,9
15638,E01017292,33,1,4,16,1,20,330,35,40,136,12
15639,E01017293,34,2,5,17,2,21,347,36,42,143,13
15640,E01017294,74,0,0,27,2,19,450,59,29,75,7
15641,E01017295,61,0,0,22,1,15,367,49,24,62,5
15642,E01017296,88,1,3,12,0,14,386,23,7,29,9
15643,E01017297,103,2,3,15,0,17,454,27,9,34,11
15644,E01017298,88,0,6,10,3,12,345,21,11,35,5
15645,E01017299,82,0,6,10,3,12,324,20,10,33,4
15646,E01017300,143,0,12,55,3,15,377,29,33,210,42
15647,E01017301,32,0,3,15,0,12,265,24,27,76,13
15648,E01017302,36,0,3,16,0,14,290,26,29,84,15
15649,E01017303,43,1,4,28,0,11,278,33,28,135,23
15650,E01017304,47,2,5,31,0,12,304,35,31,147,26
15651,E01017305,38,0,5,24,0,8,271,43,28,142,18
15652,E01017306,36,0,4,22,0,8,255,41,26,133,17
15653,E01017307,62,0,0,40,3,13,363,37,33,174,32
15654,E01017308,50,0,5,43,2,16,325,38,30,183,19
15655,E01017309,47,0,4,41,1,15,307,36,29,173,18
15656,E01017310,50,0,3,18,0,12,310,39,20,109,7
15657,E01017311,60,0,3,21,0,15,370,46,25,130,8
15658,E01017312,120,3,6,25,3,17,599,74,32,162,6
15659,E01017313,0,0,0,0,0,0,0,0,0,0,0
15660,E01017314,0,0,0,0,0,0,0,0,0,0,0
15661,E01017315,105,0,3,34,3,9,447,60,54,182,6
15662,E01017316,94,0,6,19,9,22,435,56,32,72,24
15663,E01017317,51,0,12,27,2,13,332,43,10,84,10
15664,E01017318,40,0,9,22,1,10,262,34,8,67,8
15665,E01017319,37,0,7,25,2,6,243,32,11,51,3
15666,E01017320,33,0,6,22,1,5,212,28,10,44,3
15667,E01017321,43,1,0,16,0,7,219,33,15,115,6
15668,E01017322,57,2,0,21,0,10,293,44,19,153,9
15669,E01017323,62,0,4,10,1,12,356,31,6,15,10
15670,E01017324,85,0,5,14,2,16,494,43,9,21,14
15671,E01017330,0,0,0,0,0,0,0,0,0,0,0
15672,E01017331,35,3,3,26,3,10,277,42,15,129,5
15673,E01017332,32,3,3,23,3,9,249,38,13,117,4
15674,E01017333,70,2,2,49,0,23,473,61,43,358,21
15675,E01017334,46,1,1,33,0,15,315,40,29,238,14
15676,E01017335,70,3,22,46,6,9,276,40,14,145,30
15677,E01017336,67,3,21,43,6,8,260,38,14,137,29
15678,E01017337,67,3,11,24,2,9,286,38,17,122,20
15679,E01017338,65,3,10,22,1,8,273,37,16,117,20
15680,E01017339,53,1,16,27,0,13,342,48,21,167,18
15681,E01017340,53,2,17,28,0,14,344,48,22,169,19
15682,E01017341,45,1,6,19,0,11,312,34,15,98,10
15683,E01017342,49,2,6,21,0,13,345,38,17,109,12
15684,E01017343,47,1,6,19,4,7,284,31,20,60,9
15685,E01017344,54,2,6,23,5,9,330,35,23,70,11
15686,E01017345,38,0,13,25,2,16,329,41,14,103,23
15687,E01017346,33,0,12,22,1,14,292,36,13,92,20
15688,E01017347,70,2,14,32,3,6,342,32,13,128,7
15689,E01017348,62,1,13,29,3,6,302,29,12,114,6
15690,E01017349,108,2,14,34,2,7,397,43,25,174,11
15691,E01017350,86,1,11,27,1,6,318,35,20,139,8
15692,E01017351,93,2,6,22,2,6,332,28,13,68,23
15693,E01017352,80,1,6,19,1,6,284,24,11,59,19
15694,E01017353,92,2,3,15,0,10,298,29,11,37,14
15695,E01017354,88,1,3,14,0,9,284,27,11,35,14
15696,E01017355,80,0,16,18,2,9,293,24,14,101,11
15697,E01017356,79,0,15,18,1,8,288,23,13,99,11
15698,E01017357,56,0,9,16,0,12,293,28,10,72,8
15699,E01017358,54,0,8,15,0,12,278,26,10,68,7
15700,E01017359,109,1,13,25,0,7,261,28,7,129,7
15701,E01017360,118,2,15,27,0,8,283,31,8,140,8
15702,E01017361,83,0,6,17,0,10,283,40,22,67,10
15703,E01017362,79,0,6,16,0,9,266,37,21,63,10
15704,E01017363,86,0,9,22,6,14,316,34,6,119,3
15705,E01017364,86,0,10,22,6,14,318,34,6,120,3
15706,E01017365,71,0,6,31,2,12,319,33,11,88,10
15707,E01017366,67,0,5,29,1,11,298,31,10,83,10
15708,E01017551,18,0,1,9,0,7,149,13,5,15,6
15709,E01017552,15,0,1,8,0,6,125,11,4,13,5
15710,E01017553,16,0,1,8,0,6,134,12,4,13,6
15711,E01017554,19,0,1,10,0,7,158,14,5,16,6
15712,E01017367,25,0,2,13,0,9,204,18,6,20,8
15713,E01017368,22,0,2,11,0,8,180,16,5,18,7
15714,E01017369,79,0,5,27,1,13,394,37,12,49,6
15715,E01017370,104,0,7,35,2,17,516,48,15,65,8
15716,W01000001,55,0,1,6,1,3,221,30,19,36,4
15717,W01000002,63,0,2,6,2,3,254,34,22,42,5
15718,W01000003,38,0,3,18,0,6,293,39,3,101,6
15719,W01000004,59,0,0,6,6,6,246,38,0,41,0
15720,W01000005,103,0,0,40,0,0,405,46,11,127,3
15721,W01000006,131,0,3,15,3,0,485,47,6,38,0
15722,W01000007,99,0,3,12,0,9,449,43,3,31,6
15723,W01000008,55,0,0,12,0,3,516,72,9,57,6
15724,W01000009,87,0,0,17,3,0,436,69,3,23,0
15725,W01000010,92,3,0,6,0,0,453,48,3,30,0
15726,W01000059,47,0,2,15,0,4,170,18,4,37,0
15727,W01000011,22,0,1,7,0,2,82,8,2,18,0
15728,W01000012,55,0,0,6,3,3,428,38,9,87,0
15729,W01000013,129,3,3,32,0,6,685,57,9,29,14
15730,W01000014,56,3,0,11,0,3,470,69,3,95,0
15731,W01000015,56,0,6,12,0,3,510,57,3,41,3
15732,W01000016,37,0,12,12,12,9,151,22,12,125,0
15733,W01000017,40,0,6,9,10,3,283,55,28,90,9
15734,W01000018,80,0,0,3,0,6,299,41,6,48,0
15735,W01000019,103,3,9,6,0,0,350,31,0,30,3
15736,W01000020,126,0,6,3,0,12,382,28,3,14,0
15737,W01000021,135,0,0,12,0,0,588,53,3,29,15
15738,W01000022,108,0,0,3,0,6,406,38,6,25,9
15739,W01000023,62,2,0,16,0,5,365,52,36,51,9
15740,W01000024,57,1,0,15,0,4,340,49,34,48,8
15741,W01000025,148,0,3,22,0,6,623,71,7,44,9
15742,W01000026,63,0,3,15,3,6,308,37,6,29,6
15743,W01000027,95,0,0,18,0,3,453,58,0,36,15
15744,W01000028,135,0,3,6,0,9,439,73,0,32,12
15745,W01000029,37,0,12,12,12,12,229,56,20,156,3
15746,W01000030,52,0,3,35,16,3,353,75,20,179,6
15747,W01000031,97,0,0,3,3,3,425,41,0,22,3
15748,W01000032,74,0,3,6,0,0,231,25,0,25,3
15749,W01000033,32,3,13,16,18,6,186,45,29,139,9
15750,W01000034,20,0,9,3,3,7,312,47,21,52,0
15751,W01000035,128,0,0,22,6,12,509,39,6,20,6
15752,W01000036,35,0,4,10,6,1,182,34,12,78,4
15753,W01000037,37,0,5,11,6,2,194,36,12,84,4
15754,W01000038,120,0,0,28,3,6,543,64,3,42,9
15755,W01000039,48,0,3,3,0,7,298,30,6,29,7
15756,W01000040,58,0,3,3,0,8,362,37,7,36,8
15757,W01000041,23,0,0,18,0,6,258,67,6,155,0
15758,W01000042,72,0,3,16,0,6,591,79,6,95,6
15759,W01000045,0,0,0,0,0,0,0,0,0,0,0
15760,W01000046,0,0,0,0,0,0,0,0,0,0,0
15761,W01000047,98,0,0,18,0,0,365,50,0,77,3
15762,W01000051,87,0,0,3,6,0,377,59,30,269,3
15763,W01000052,156,0,0,36,3,11,764,86,13,50,10
15764,W01000054,54,0,3,23,0,3,327,53,3,42,6
