CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,Under 10 km,10 km to 30 km,30 km and over,Work from home,Other
24201,17UKGA,17UKGA : Hatton,Standard Table (ST) wards,SWARD,667,282,114,,149
24202,17UKGB,17UKGB : Hilton,Standard Table (ST) wards,SWARD,664,879,284,,269
24203,17UKGC,17UKGC : Linton,Standard Table (ST) wards,SWARD,1282,386,223,,316
24204,17UKGD,17UKGD : Melbourne,Standard Table (ST) wards,SWARD,1069,619,211,,349
24205,17UKGE,17UKGE : Midway,Standard Table (ST) wards,SWARD,2232,522,267,,349
24206,17UKGF,17UKGF : Newhall and Stanton,Standard Table (ST) wards,SWARD,2156,489,263,,332
24207,17UKGG,17UKGG : North West,Standard Table (ST) wards,SWARD,321,383,91,,297
24208,17UKGH,17UKGH : Repton,Standard Table (ST) wards,SWARD,1058,417,186,,375
24209,17UKGJ,17UKGJ : Seales,Standard Table (ST) wards,SWARD,1026,582,268,,388
24210,17UKGK,17UKGK : Stenson,Standard Table (ST) wards,SWARD,1764,367,151,,243
24211,17UKGL,17UKGL : Swadlincote,Standard Table (ST) wards,SWARD,2222,521,254,,283
24212,17UKGM,17UKGM : Willington and Findern,Standard Table (ST) wards,SWARD,1423,420,170,,278
24213,17UKGN,17UKGN : Woodville,Standard Table (ST) wards,SWARD,1539,535,223,,297
24214,18UBGN,18UBGN : Axminster Rural,Standard Table (ST) wards,SWARD,428,140,86,,236
24215,18UBGP,18UBGP : Axminster Town,Standard Table (ST) wards,SWARD,893,289,153,,297
24216,18UBGQ,18UBGQ : Beer and Branscombe,Standard Table (ST) wards,SWARD,344,195,82,,222
24217,18UBGR,18UBGR : Broadclyst,Standard Table (ST) wards,SWARD,1288,367,179,,487
24218,18UBGS,18UBGS : Budleigh,Standard Table (ST) wards,SWARD,805,492,122,,443
24219,18UBGT,18UBGT : Clyst Valley,Standard Table (ST) wards,SWARD,608,106,48,,206
24220,18UBGU,18UBGU : Coly Valley,Standard Table (ST) wards,SWARD,680,278,133,,581
24221,18UBGW,18UBGW : Dunkeswell,Standard Table (ST) wards,SWARD,255,201,46,,244
24222,18UBGX,18UBGX : Exe Valley,Standard Table (ST) wards,SWARD,559,91,61,,201
24223,18UBGY,18UBGY : Exmouth Brixington,Standard Table (ST) wards,SWARD,1297,893,163,,405
24224,18UBGZ,18UBGZ : Exmouth Halsdon,Standard Table (ST) wards,SWARD,1324,817,143,,425
24225,18UBHA,18UBHA : Exmouth Littleham,Standard Table (ST) wards,SWARD,1070,593,146,,412
24226,18UBHB,18UBHB : Exmouth Town,Standard Table (ST) wards,SWARD,1454,848,211,,519
24227,18UBHC,18UBHC : Exmouth Withycombe Raleigh,Standard Table (ST) wards,SWARD,1710,983,149,,430
24228,18UBHD,18UBHD : Feniton and Buckerell,Standard Table (ST) wards,SWARD,378,461,77,,221
24229,18UBHE,18UBHE : Honiton St Michael's,Standard Table (ST) wards,SWARD,1334,1059,165,,508
24230,18UBHF,18UBHF : Honiton St Paul's,Standard Table (ST) wards,SWARD,777,563,100,,263
24231,18UBHG,18UBHG : Newbridges,Standard Table (ST) wards,SWARD,398,143,99,,248
24232,18UBHH,18UBHH : Newton Poppleford and Harpford,Standard Table (ST) wards,SWARD,298,271,49,,185
24233,18UBHJ,18UBHJ : Otterhead,Standard Table (ST) wards,SWARD,279,235,118,,424
24234,18UBHK,18UBHK : Ottery St Mary Rural,Standard Table (ST) wards,SWARD,540,520,98,,465
24235,18UBHL,18UBHL : Ottery St Mary Town,Standard Table (ST) wards,SWARD,888,574,103,,380
24236,18UBHM,18UBHM : Raleigh,Standard Table (ST) wards,SWARD,460,223,59,,228
24237,18UBHN,18UBHN : Seaton,Standard Table (ST) wards,SWARD,1113,557,249,,465
24238,18UBHP,18UBHP : Sidmouth Rural,Standard Table (ST) wards,SWARD,327,148,86,,228
24239,18UBHQ,18UBHQ : Sidmouth Sidford,Standard Table (ST) wards,SWARD,1231,532,84,,382
24240,18UBHR,18UBHR : Sidmouth Town,Standard Table (ST) wards,SWARD,863,314,87,,377
24241,18UBHS,18UBHS : Tale Vale,Standard Table (ST) wards,SWARD,346,343,66,,337
24242,18UBHT,18UBHT : Trinity,Standard Table (ST) wards,SWARD,353,112,118,,305
24243,18UBHU,18UBHU : Whimple,Standard Table (ST) wards,SWARD,296,418,76,,245
24244,18UBHW,18UBHW : Woodbury and Lympstone,Standard Table (ST) wards,SWARD,1481,350,136,,454
24245,18UBHX,18UBHX : Yarty,Standard Table (ST) wards,SWARD,341,179,89,,415
24246,18UCFU,18UCFU : Alphington,Standard Table (ST) wards,SWARD,3269,355,226,,574
24247,18UCFW,18UCFW : Cowick,Standard Table (ST) wards,SWARD,1943,169,104,,341
24248,18UCFX,18UCFX : Duryard,Standard Table (ST) wards,SWARD,880,79,362,,232
24249,18UCFY,18UCFY : Exwick,Standard Table (ST) wards,SWARD,3761,354,209,,544
24250,18UCFZ,18UCFZ : Heavitree,Standard Table (ST) wards,SWARD,2087,190,139,,278
24251,18UCGA,18UCGA : Mincinglake,Standard Table (ST) wards,SWARD,2118,199,116,,298
24252,18UCGB,18UCGB : Newtown,Standard Table (ST) wards,SWARD,1743,195,172,,267
24253,18UCGC,18UCGC : Pennsylvania,Standard Table (ST) wards,SWARD,2081,147,139,,331
24254,18UCGD,18UCGD : Pinhoe,Standard Table (ST) wards,SWARD,2079,198,131,,337
24255,18UCGE,18UCGE : Polsloe,Standard Table (ST) wards,SWARD,2087,253,148,,318
24256,18UCGF,18UCGF : Priory,Standard Table (ST) wards,SWARD,3077,234,166,,461
24257,18UCGG,18UCGG : St David's,Standard Table (ST) wards,SWARD,1603,168,165,,247
24258,18UCGH,18UCGH : St James,Standard Table (ST) wards,SWARD,1759,162,192,,339
24259,18UCGJ,18UCGJ : St Leonard's,Standard Table (ST) wards,SWARD,1567,169,128,,253
24260,18UCGK,18UCGK : St Loyes,Standard Table (ST) wards,SWARD,2029,172,109,,319
24261,18UCGL,18UCGL : St Thomas,Standard Table (ST) wards,SWARD,2485,256,158,,391
24262,18UCGM,18UCGM : Topsham,Standard Table (ST) wards,SWARD,1538,126,140,,394
24263,18UCGN,18UCGN : Whipton & Barton,Standard Table (ST) wards,SWARD,2690,216,118,,390
24264,18UDGF,18UDGF : Boniface,Standard Table (ST) wards,SWARD,775,614,71,,253
24265,18UDGG,18UDGG : Bradninch,Standard Table (ST) wards,SWARD,248,348,72,,142
24266,18UDGH,18UDGH : Cadbury,Standard Table (ST) wards,SWARD,261,171,51,,203
24267,18UDGJ,18UDGJ : Canonsleigh,Standard Table (ST) wards,SWARD,508,410,121,,457
24268,18UDGK,18UDGK : Castle,Standard Table (ST) wards,SWARD,889,280,73,,266
24269,18UDGL,18UDGL : Clare and Shuttern,Standard Table (ST) wards,SWARD,472,314,155,,549
24270,18UDGM,18UDGM : Cranmore,Standard Table (ST) wards,SWARD,1302,341,110,,336
24271,18UDGN,18UDGN : Cullompton North,Standard Table (ST) wards,SWARD,814,492,75,,230
24272,18UDGP,18UDGP : Cullompton Outer,Standard Table (ST) wards,SWARD,277,260,66,,315
24273,18UDGQ,18UDGQ : Cullompton South,Standard Table (ST) wards,SWARD,865,581,98,,234
24274,18UDGR,18UDGR : Halberton,Standard Table (ST) wards,SWARD,378,168,72,,273
24275,18UDGS,18UDGS : Lawrence,Standard Table (ST) wards,SWARD,671,547,72,,263
24276,18UDGT,18UDGT : Lower Culm,Standard Table (ST) wards,SWARD,1031,624,169,,455
24277,18UDGU,18UDGU : Lowman,Standard Table (ST) wards,SWARD,1441,404,133,,367
24278,18UDGW,18UDGW : Newbrooke,Standard Table (ST) wards,SWARD,384,137,59,,186
24279,18UDGX,18UDGX : Sandford and Creedy,Standard Table (ST) wards,SWARD,382,511,97,,547
24280,18UDGY,18UDGY : Silverton,Standard Table (ST) wards,SWARD,216,401,39,,151
24281,18UDGZ,18UDGZ : Taw,Standard Table (ST) wards,SWARD,184,243,75,,251
24282,18UDHA,18UDHA : Taw Vale,Standard Table (ST) wards,SWARD,148,277,61,,237
24283,18UDHB,18UDHB : Upper Culm,Standard Table (ST) wards,SWARD,446,589,137,,498
24284,18UDHC,18UDHC : Upper Yeo,Standard Table (ST) wards,SWARD,174,288,49,,210
24285,18UDHD,18UDHD : Way,Standard Table (ST) wards,SWARD,191,274,49,,271
24286,18UDHE,18UDHE : Westexe,Standard Table (ST) wards,SWARD,1491,351,133,,397
24287,18UDHF,18UDHF : Yeo,Standard Table (ST) wards,SWARD,459,553,75,,425
24288,18UEGH,18UEGH : Bickington and Roundswell,Standard Table (ST) wards,SWARD,1401,210,121,,253
24289,18UEGJ,18UEGJ : Bishop's Nympton,Standard Table (ST) wards,SWARD,228,182,84,,341
24290,18UEGK,18UEGK : Bratton Fleming,Standard Table (ST) wards,SWARD,365,178,42,,313
24291,18UEGL,18UEGL : Braunton East,Standard Table (ST) wards,SWARD,1144,153,95,,287
24292,18UEGM,18UEGM : Braunton West,Standard Table (ST) wards,SWARD,1005,200,65,,266
24293,18UEGN,18UEGN : Central Town,Standard Table (ST) wards,SWARD,1353,220,96,,255
24294,18UEGP,18UEGP : Chittlehampton,Standard Table (ST) wards,SWARD,299,263,62,,380
24295,18UEGQ,18UEGQ : Chulmleigh,Standard Table (ST) wards,SWARD,239,245,84,,364
24296,18UEGR,18UEGR : Combe Martin,Standard Table (ST) wards,SWARD,655,462,76,,500
24297,18UEGS,18UEGS : Forches and Whiddon Valley,Standard Table (ST) wards,SWARD,1483,264,93,,183
24298,18UEGT,18UEGT : Fremington,Standard Table (ST) wards,SWARD,1180,108,100,,240
24299,18UEGU,18UEGU : Georgeham and Mortehoe,Standard Table (ST) wards,SWARD,761,369,95,,513
24300,18UEGW,18UEGW : Heanton Punchardon,Standard Table (ST) wards,SWARD,794,62,51,,135
24301,18UEGX,18UEGX : Ilfracombe Central,Standard Table (ST) wards,SWARD,834,383,70,,329
24302,18UEGY,18UEGY : Ilfracombe East,Standard Table (ST) wards,SWARD,565,246,38,,208
24303,18UEGZ,18UEGZ : Ilfracombe West,Standard Table (ST) wards,SWARD,971,469,62,,344
24304,18UEHA,18UEHA : Instow,Standard Table (ST) wards,SWARD,360,54,27,,187
24305,18UEHB,"18UEHB : Landkey, Swimbridge and Taw",Standard Table (ST) wards,SWARD,1397,348,139,,513
24306,18UEHC,18UEHC : Longbridge,Standard Table (ST) wards,SWARD,1244,195,81,,285
24307,18UEHD,18UEHD : Lynton and Lynmouth,Standard Table (ST) wards,SWARD,351,112,61,,343
24308,18UEHE,18UEHE : Marwood,Standard Table (ST) wards,SWARD,407,117,43,,327
24309,18UEHF,18UEHF : Newport,Standard Table (ST) wards,SWARD,1269,202,95,,252
24310,18UEHG,18UEHG : North Molton,Standard Table (ST) wards,SWARD,331,208,64,,386
24311,18UEHH,18UEHH : Pilton,Standard Table (ST) wards,SWARD,1431,183,58,,255
24312,18UEHJ,18UEHJ : South Molton,Standard Table (ST) wards,SWARD,1006,360,59,,328
24313,18UEHK,18UEHK : Witheridge,Standard Table (ST) wards,SWARD,177,271,94,,357
24314,18UEHL,18UEHL : Yeo Valley,Standard Table (ST) wards,SWARD,1409,190,63,,191
24315,18UGGM,18UGGM : Allington and Loddiswell,Standard Table (ST) wards,SWARD,377,180,46,,366
24316,18UGGN,18UGGN : Avon and Harbourne,Standard Table (ST) wards,SWARD,362,266,84,,372
24317,18UGGP,18UGGP : Bickleigh and Shaugh,Standard Table (ST) wards,SWARD,2215,223,159,,348
24318,18UGGQ,18UGGQ : Charterlands,Standard Table (ST) wards,SWARD,234,230,63,,300
24319,18UGGR,18UGGR : Cornwood and Sparkwell,Standard Table (ST) wards,SWARD,514,304,70,,251
24320,18UGGS,18UGGS : Dartington,Standard Table (ST) wards,SWARD,408,127,75,,160
24321,18UGGT,18UGGT : Dartmouth and Kingswear,Standard Table (ST) wards,SWARD,984,231,171,,514
24322,18UGGU,18UGGU : Dartmouth Townstal,Standard Table (ST) wards,SWARD,624,110,79,,169
24323,18UGGW,18UGGW : East Dart,Standard Table (ST) wards,SWARD,419,86,63,,222
24324,18UGGX,18UGGX : Eastmoor,Standard Table (ST) wards,SWARD,331,253,99,,357
24325,18UGGY,18UGGY : Erme Valley,Standard Table (ST) wards,SWARD,591,853,150,,600
24326,18UGGZ,18UGGZ : Ivybridge Central,Standard Table (ST) wards,SWARD,394,368,43,,151
24327,18UGHA,18UGHA : Ivybridge Filham,Standard Table (ST) wards,SWARD,963,1195,187,,331
24328,18UGHB,18UGHB : Ivybridge Woodlands,Standard Table (ST) wards,SWARD,895,1143,147,,274
24329,18UGHC,18UGHC : Kingsbridge East,Standard Table (ST) wards,SWARD,446,91,56,,167
24330,18UGHD,18UGHD : Kingsbridge North,Standard Table (ST) wards,SWARD,531,155,43,,210
24331,18UGHE,18UGHE : Marldon,Standard Table (ST) wards,SWARD,615,67,70,,197
24332,18UGHF,18UGHF : Newton and Noss,Standard Table (ST) wards,SWARD,218,172,77,,201
24333,18UGHG,18UGHG : Salcombe and Malborough,Standard Table (ST) wards,SWARD,654,120,121,,448
24334,18UGHH,18UGHH : Saltstone,Standard Table (ST) wards,SWARD,270,69,62,,220
24335,18UGHJ,18UGHJ : Skerries,Standard Table (ST) wards,SWARD,318,95,82,,247
24336,18UGHK,18UGHK : South Brent,Standard Table (ST) wards,SWARD,380,448,63,,202
24337,18UGHL,18UGHL : Stokenham,Standard Table (ST) wards,SWARD,276,79,56,,258
24338,18UGHM,18UGHM : Thurlestone,Standard Table (ST) wards,SWARD,284,89,46,,253
24339,18UGHN,18UGHN : Totnes Bridgetown,Standard Table (ST) wards,SWARD,904,227,143,,259
24340,18UGHP,18UGHP : Totnes Town,Standard Table (ST) wards,SWARD,1015,323,171,,392
24341,18UGHQ,18UGHQ : Wembury and Brixton,Standard Table (ST) wards,SWARD,1109,249,116,,345
24342,18UGHR,18UGHR : West Dart,Standard Table (ST) wards,SWARD,326,111,102,,320
24343,18UGHS,18UGHS : Westville and Alvington,Standard Table (ST) wards,SWARD,487,122,50,,178
24344,18UGHT,18UGHT : Yealmpton,Standard Table (ST) wards,SWARD,306,314,64,,202
24345,18UHGL,18UHGL : Ambrook,Standard Table (ST) wards,SWARD,1414,413,170,,563
24346,18UHGM,18UHGM : Ashburton and Buckfastleigh,Standard Table (ST) wards,SWARD,1457,969,247,,681
24347,18UHGN,18UHGN : Bishopsteignton,Standard Table (ST) wards,SWARD,471,218,55,,196
24348,18UHGP,18UHGP : Bovey,Standard Table (ST) wards,SWARD,1451,896,239,,657
24349,18UHGQ,18UHGQ : Bradley,Standard Table (ST) wards,SWARD,1630,421,174,,331
24350,18UHGR,18UHGR : Buckland and Milber,Standard Table (ST) wards,SWARD,2100,487,167,,418
24351,18UHGS,18UHGS : Bushell,Standard Table (ST) wards,SWARD,1564,430,141,,377
24352,18UHGT,18UHGT : Chudleigh,Standard Table (ST) wards,SWARD,961,902,182,,476
24353,18UHGU,18UHGU : College,Standard Table (ST) wards,SWARD,1475,405,106,,362
24354,18UHGW,18UHGW : Dawlish Central and North East,Standard Table (ST) wards,SWARD,1286,1157,154,,566
24355,18UHGX,18UHGX : Dawlish South West,Standard Table (ST) wards,SWARD,847,545,79,,340
24356,18UHGY,18UHGY : Haytor,Standard Table (ST) wards,SWARD,507,361,100,,292
24357,18UHGZ,18UHGZ : Ipplepen,Standard Table (ST) wards,SWARD,748,102,60,,231
24358,18UHHA,18UHHA : Kenn Valley,Standard Table (ST) wards,SWARD,1958,292,192,,506
24359,18UHHB,18UHHB : Kenton with Starcross,Standard Table (ST) wards,SWARD,562,502,74,,295
24360,18UHHC,18UHHC : Kerswell-with-Combe,Standard Table (ST) wards,SWARD,1553,342,113,,476
24361,18UHHD,18UHHD : Kingsteignton East,Standard Table (ST) wards,SWARD,1623,704,210,,397
24362,18UHHE,18UHHE : Kingsteignton West,Standard Table (ST) wards,SWARD,1489,494,122,,335
24363,18UHHF,18UHHF : Moorland,Standard Table (ST) wards,SWARD,404,328,98,,446
24364,18UHHG,18UHHG : Shaldon and Stokeinteignhead,Standard Table (ST) wards,SWARD,483,175,57,,258
24365,18UHHH,18UHHH : Teignbridge North,Standard Table (ST) wards,SWARD,488,330,62,,305
24366,18UHHJ,18UHHJ : Teignmouth Central,Standard Table (ST) wards,SWARD,1044,441,94,,315
24367,18UHHK,18UHHK : Teignmouth East,Standard Table (ST) wards,SWARD,851,407,103,,377
24368,18UHHL,18UHHL : Teignmouth West,Standard Table (ST) wards,SWARD,1228,436,100,,329
24369,18UHHM,18UHHM : Teign Valley,Standard Table (ST) wards,SWARD,271,481,82,,392
24370,18UKGE,18UKGE : Appledore,Standard Table (ST) wards,SWARD,726,226,82,,213
24371,18UKGF,18UKGF : Bideford East,Standard Table (ST) wards,SWARD,1276,338,104,,366
24372,18UKGG,18UKGG : Bideford North,Standard Table (ST) wards,SWARD,1394,406,108,,331
24373,18UKGH,18UKGH : Bideford South,Standard Table (ST) wards,SWARD,1430,380,85,,270
24374,18UKGJ,18UKGJ : Broadheath,Standard Table (ST) wards,SWARD,225,172,86,,297
24375,18UKGK,18UKGK : Clinton,Standard Table (ST) wards,SWARD,269,189,44,,239
24376,18UKGL,18UKGL : Clovelly Bay,Standard Table (ST) wards,SWARD,190,299,30,,222
24377,18UKGM,18UKGM : Coham Bridge,Standard Table (ST) wards,SWARD,174,169,63,,262
24378,18UKGN,18UKGN : Forest,Standard Table (ST) wards,SWARD,161,195,74,,262
24379,18UKGP,18UKGP : Hartland and Bradworthy,Standard Table (ST) wards,SWARD,364,315,108,,515
24380,18UKGQ,18UKGQ : Holsworthy,Standard Table (ST) wards,SWARD,705,299,117,,358
24381,18UKGR,18UKGR : Kenwith,Standard Table (ST) wards,SWARD,305,129,35,,227
24382,18UKGS,18UKGS : Monkleigh and Littleham,Standard Table (ST) wards,SWARD,317,113,30,,201
24383,18UKGT,18UKGT : Northam,Standard Table (ST) wards,SWARD,1100,403,106,,336
24384,18UKGU,18UKGU : Orchard Hill,Standard Table (ST) wards,SWARD,408,146,37,,124
24385,18UKGW,18UKGW : Shebbear and Langtree,Standard Table (ST) wards,SWARD,208,203,39,,271
24386,18UKGX,18UKGX : Tamarside,Standard Table (ST) wards,SWARD,262,95,55,,273
24387,18UKGY,18UKGY : Three Moors,Standard Table (ST) wards,SWARD,213,172,68,,230
24388,18UKGZ,18UKGZ : Torrington,Standard Table (ST) wards,SWARD,1210,564,138,,373
24389,18UKHA,18UKHA : Two Rivers,Standard Table (ST) wards,SWARD,192,250,45,,254
24390,18UKHB,18UKHB : Waldon,Standard Table (ST) wards,SWARD,243,178,44,,285
24391,18UKHC,18UKHC : Westward Ho!,Standard Table (ST) wards,SWARD,354,164,42,,156
24392,18UKHD,18UKHD : Winkleigh,Standard Table (ST) wards,SWARD,230,200,111,,261
24393,18ULFY,18ULFY : Bere Ferrers,Standard Table (ST) wards,SWARD,672,302,112,,259
24394,18ULFZ,18ULFZ : Bridestowe,Standard Table (ST) wards,SWARD,190,160,88,,258
24395,18ULGA,18ULGA : Buckland Monachorum,Standard Table (ST) wards,SWARD,615,432,110,,281
24396,18ULGB,18ULGB : Burrator,Standard Table (ST) wards,SWARD,271,239,41,,160
24397,18ULGC,18ULGC : Chagford,Standard Table (ST) wards,SWARD,201,156,47,,213
24398,18ULGD,18ULGD : Drewsteignton,Standard Table (ST) wards,SWARD,173,212,67,,313
24399,18ULGE,18ULGE : Exbourne,Standard Table (ST) wards,SWARD,205,83,107,,267
24400,18ULGF,18ULGF : Hatherleigh,Standard Table (ST) wards,SWARD,278,159,90,,233
24401,18ULGG,18ULGG : Lew Valley,Standard Table (ST) wards,SWARD,270,100,77,,319
24402,18ULGH,18ULGH : Lydford,Standard Table (ST) wards,SWARD,239,223,65,,246
24403,18ULGJ,18ULGJ : Mary Tavy,Standard Table (ST) wards,SWARD,246,183,81,,231
24404,18ULGK,18ULGK : Milton Ford,Standard Table (ST) wards,SWARD,216,162,67,,265
24405,18ULGL,18ULGL : North Tawton,Standard Table (ST) wards,SWARD,303,174,98,,196
24406,18ULGM,18ULGM : Okehampton East,Standard Table (ST) wards,SWARD,880,163,236,,186
24407,18ULGN,18ULGN : Okehampton West,Standard Table (ST) wards,SWARD,784,165,217,,264
24408,18ULGP,18ULGP : Tamarside,Standard Table (ST) wards,SWARD,269,165,45,,229
24409,18ULGQ,18ULGQ : Tavistock North,Standard Table (ST) wards,SWARD,1072,700,152,,353
24410,18ULGR,18ULGR : Tavistock South,Standard Table (ST) wards,SWARD,803,505,125,,282
24411,18ULGS,18ULGS : Tavistock South West,Standard Table (ST) wards,SWARD,395,271,44,,120
24412,18ULGT,18ULGT : South Tawton,Standard Table (ST) wards,SWARD,315,140,92,,259
24413,18ULGU,18ULGU : Thrushel,Standard Table (ST) wards,SWARD,268,150,54,,238
24414,18ULGW,18ULGW : Walkham,Standard Table (ST) wards,SWARD,554,522,113,,317
24415,19UCFL,19UCFL : Burton and Winkton,Standard Table (ST) wards,SWARD,1264,284,159,,293
24416,19UCFM,19UCFM : Grange,Standard Table (ST) wards,SWARD,1260,295,77,,287
24417,19UCFN,19UCFN : Highcliffe,Standard Table (ST) wards,SWARD,352,155,54,,119
24418,19UCFP,19UCFP : Jumpers,Standard Table (ST) wards,SWARD,1133,221,137,,238
24419,19UCFQ,19UCFQ : Mudeford and Friars Cliff,Standard Table (ST) wards,SWARD,985,304,159,,331
24420,19UCFR,19UCFR : North Highcliffe and Walkford,Standard Table (ST) wards,SWARD,681,347,108,,237
24421,19UCFS,19UCFS : Portfield,Standard Table (ST) wards,SWARD,1225,248,163,,273
24422,19UCFT,19UCFT : Purewell and Stanpit,Standard Table (ST) wards,SWARD,1080,263,170,,258
24423,19UCFU,19UCFU : St Catherine's and Hurn,Standard Table (ST) wards,SWARD,837,145,115,,275
24424,19UCFW,19UCFW : Town Centre,Standard Table (ST) wards,SWARD,957,187,141,,283
24425,19UCFX,19UCFX : West Highcliffe,Standard Table (ST) wards,SWARD,1099,443,203,,338
24426,19UDGA,19UDGA : Alderholt,Standard Table (ST) wards,SWARD,444,553,124,,223
24427,19UDGB,19UDGB : Ameysford,Standard Table (ST) wards,SWARD,697,218,61,,164
24428,19UDGC,19UDGC : Colehill East,Standard Table (ST) wards,SWARD,1226,533,190,,399
24429,19UDGD,19UDGD : Colehill West,Standard Table (ST) wards,SWARD,570,246,103,,231
24430,19UDGE,19UDGE : Corfe Mullen Central,Standard Table (ST) wards,SWARD,1602,489,173,,400
24431,19UDGF,19UDGF : Corfe Mullen North,Standard Table (ST) wards,SWARD,713,218,112,,190
24432,19UDGG,19UDGG : Corfe Mullen South,Standard Table (ST) wards,SWARD,696,194,87,,195
24433,19UDGH,19UDGH : Crane,Standard Table (ST) wards,SWARD,411,349,80,,290
24434,19UDGJ,19UDGJ : Ferndown Central,Standard Table (ST) wards,SWARD,782,260,114,,236
24435,19UDGK,19UDGK : Ferndown Links,Standard Table (ST) wards,SWARD,1130,245,140,,270
24436,19UDGL,19UDGL : Handley Vale,Standard Table (ST) wards,SWARD,249,511,109,,285
24437,19UDGM,19UDGM : Holt,Standard Table (ST) wards,SWARD,390,340,85,,321
24438,19UDGN,19UDGN : Longham,Standard Table (ST) wards,SWARD,633,102,77,,147
24439,19UDGP,19UDGP : Parley,Standard Table (ST) wards,SWARD,1235,167,156,,360
24440,19UDGQ,19UDGQ : St Leonards and St Ives East,Standard Table (ST) wards,SWARD,632,507,226,,455
24441,19UDGR,19UDGR : St Leonards and St Ives West,Standard Table (ST) wards,SWARD,302,243,110,,180
24442,19UDGS,19UDGS : Stapehill,Standard Table (ST) wards,SWARD,638,162,67,,187
24443,19UDGT,19UDGT : Stour,Standard Table (ST) wards,SWARD,488,369,72,,284
24444,19UDGU,19UDGU : Three Cross and Potterne,Standard Table (ST) wards,SWARD,484,280,79,,215
24445,19UDGW,19UDGW : Verwood Dewlands,Standard Table (ST) wards,SWARD,707,686,264,,386
24446,19UDGX,19UDGX : Verwood Newtown,Standard Table (ST) wards,SWARD,557,417,130,,237
24447,19UDGY,19UDGY : Verwood Stephen's Castle,Standard Table (ST) wards,SWARD,511,555,236,,297
24448,19UDGZ,19UDGZ : West Moors,Standard Table (ST) wards,SWARD,1366,632,226,,514
24449,19UDHA,19UDHA : Wimborne Minster,Standard Table (ST) wards,SWARD,1715,483,200,,434
